location_id_str,state_abbr,location_desc,race,Female,Male,male_female_diff,male_female_ratio
01011,AL,Bullock County,White,275.9,464.3,188.40000000000003,1.6828561072852484
01013,AL,Butler County,Black,352.5,528.6,176.10000000000002,1.4995744680851064
01013,AL,Butler County,Overall,342.2,500.6,158.40000000000003,1.462887200467563
01013,AL,Butler County,White,412.9,566.0,153.10000000000002,1.3707919593121822
01015,AL,Calhoun County,Black,494.3,891.7,397.40000000000003,1.8039652033178233
01015,AL,Calhoun County,Overall,484.4,806.0,321.6,1.6639141205615195
01015,AL,Calhoun County,White,494.0,810.8,316.79999999999995,1.6412955465587045
01017,AL,Chambers County,Black,314.5,522.9,208.39999999999998,1.6626391096979332
01017,AL,Chambers County,Overall,318.1,551.2,233.10000000000002,1.7327884313109085
01017,AL,Chambers County,White,323.9,563.9,240.0,1.7409694350108058
01019,AL,Cherokee County,Black,509.0,830.2,321.20000000000005,1.6310412573673871
01019,AL,Cherokee County,Overall,354.4,555.6,201.20000000000005,1.5677200902934538
01019,AL,Cherokee County,White,355.6,587.4,231.79999999999995,1.6518560179977502
01021,AL,Chilton County,Black,409.7,800.5,390.8,1.953868684403222
01021,AL,Chilton County,Overall,404.3,595.9,191.59999999999997,1.4739055157061587
01021,AL,Chilton County,White,406.1,591.0,184.89999999999998,1.4553065747352867
01023,AL,Choctaw County,Black,461.6,869.2,407.6,1.8830155979202774
01023,AL,Choctaw County,Overall,402.6,671.1,268.5,1.6669150521609537
01023,AL,Choctaw County,White,382.1,560.8,178.69999999999993,1.4676786181627843
01025,AL,Clarke County,Black,514.9,878.4,363.5,1.7059623227811225
01025,AL,Clarke County,Overall,367.2,659.7,292.50000000000006,1.7965686274509807
01025,AL,Clarke County,White,301.6,519.0,217.39999999999998,1.7208222811671086
01027,AL,Clay County,Black,469.9,774.4,304.5,1.6480102149393487
01027,AL,Clay County,Overall,440.9,676.2,235.30000000000007,1.5336811068269451
01027,AL,Clay County,White,438.5,678.7,240.20000000000005,1.5477765108323833
01029,AL,Cleburne County,Black,473.0,826.3,353.29999999999995,1.7469344608879491
01029,AL,Cleburne County,Overall,456.0,701.8,245.79999999999995,1.5390350877192982
01029,AL,Cleburne County,White,458.4,703.3,244.89999999999998,1.5342495636998255
01031,AL,Coffee County,Black,474.4,748.6,274.20000000000005,1.577993254637437
01031,AL,Coffee County,Overall,412.9,605.4,192.5,1.4662145798014048
01031,AL,Coffee County,White,420.5,605.3,184.79999999999995,1.4394768133174791
01033,AL,Colbert County,Black,447.1,750.1,303.0,1.6777007380899127
01033,AL,Colbert County,Overall,360.0,647.6,287.6,1.798888888888889
01033,AL,Colbert County,White,354.0,656.6,302.6,1.8548022598870058
01035,AL,Conecuh County,Black,392.3,736.6,344.3,1.8776446596992098
01035,AL,Conecuh County,Overall,393.7,657.1,263.40000000000003,1.6690373380746764
01035,AL,Conecuh County,White,416.5,628.9,212.39999999999998,1.5099639855942377
01037,AL,Coosa County,Black,430.0,741.2,311.20000000000005,1.7237209302325582
01037,AL,Coosa County,Overall,361.3,531.5,170.2,1.471076667589261
01037,AL,Coosa County,White,356.6,485.8,129.2,1.3623107122826696
01039,AL,Covington County,Black,424.7,894.4,469.7,2.1059571462208617
01039,AL,Covington County,Hispanic,,165.6,,
01039,AL,Covington County,Overall,412.3,594.9,182.59999999999997,1.4428813970409895
01039,AL,Covington County,White,416.4,570.2,153.80000000000007,1.3693563880883768
01041,AL,Crenshaw County,Black,428.0,525.0,97.0,1.2266355140186915
01041,AL,Crenshaw County,Overall,430.4,645.2,214.80000000000007,1.4990706319702605
01041,AL,Crenshaw County,White,416.2,687.1,270.90000000000003,1.6508889956751562
01043,AL,Cullman County,Black,495.0,737.5,242.5,1.4898989898989898
01043,AL,Cullman County,Hispanic,,140.6,,
01043,AL,Cullman County,Overall,475.2,668.7,193.50000000000006,1.4071969696969697
01043,AL,Cullman County,White,488.0,691.3,203.29999999999995,1.4165983606557375
01045,AL,Dale County,Black,469.0,802.9,333.9,1.7119402985074625
01045,AL,Dale County,Overall,396.5,607.6,211.10000000000002,1.532408575031526
01045,AL,Dale County,White,395.6,573.5,177.89999999999998,1.4496966632962587
01047,AL,Dallas County,Black,649.0,892.0,243.0,1.37442218798151
01047,AL,Dallas County,Overall,561.6,765.1,203.5,1.3623575498575498
01047,AL,Dallas County,White,401.3,571.3,169.99999999999994,1.4236232245203089
01049,AL,DeKalb County,Black,461.2,676.2,215.00000000000006,1.466175195143105
01049,AL,DeKalb County,Hispanic,,197.8,,
01049,AL,DeKalb County,Overall,397.4,642.4,245.0,1.6165072974333166
01049,AL,DeKalb County,White,414.1,689.7,275.6,1.6655397247041777
01051,AL,Elmore County,Black,399.2,687.6,288.40000000000003,1.7224448897795592
01051,AL,Elmore County,Overall,372.3,619.4,247.09999999999997,1.6637120601665323
01051,AL,Elmore County,White,377.4,609.4,232.0,1.6147323794382618
01053,AL,Escambia County,American Indian or Alaska Native,,359.3,,
01053,AL,Escambia County,Asian,94.2,,,
01053,AL,Escambia County,Black,354.8,633.7,278.90000000000003,1.786076662908681
01053,AL,Escambia County,Hispanic,121.8,197.0,75.2,1.6174055829228244
01053,AL,Escambia County,Overall,395.4,647.1,251.70000000000005,1.6365705614567527
01053,AL,Escambia County,White,388.1,637.8,249.69999999999993,1.6433908786395257
01055,AL,Etowah County,Black,498.9,804.3,305.4,1.6121467227901383
01055,AL,Etowah County,Hispanic,,167.8,,
01055,AL,Etowah County,Overall,406.4,691.1,284.70000000000005,1.7005413385826773
01055,AL,Etowah County,White,406.0,697.3,291.29999999999995,1.7174876847290639
01057,AL,Fayette County,Black,375.1,609.8,234.69999999999993,1.6256998133830975
01057,AL,Fayette County,Overall,300.7,596.9,296.2,1.9850349185234453
01057,AL,Fayette County,White,311.6,617.5,305.9,1.9817073170731705
01059,AL,Franklin County,Black,457.0,744.8,287.79999999999995,1.6297592997811816
01059,AL,Franklin County,Overall,417.3,624.1,206.8,1.4955667385573927
01059,AL,Franklin County,White,422.4,665.6,243.20000000000005,1.575757575757576
01061,AL,Geneva County,Black,434.1,634.2,200.10000000000002,1.4609536973047685
01061,AL,Geneva County,Overall,364.9,547.1,182.20000000000005,1.4993148807892576
01061,AL,Geneva County,White,379.6,556.8,177.19999999999993,1.4668071654373023
01063,AL,Greene County,Black,411.9,692.2,280.30000000000007,1.6805049769361498
01063,AL,Greene County,Overall,351.1,602.1,251.0,1.714896041013956
01063,AL,Greene County,White,325.1,561.4,236.29999999999995,1.726853275915103
01065,AL,Hale County,Black,426.7,722.9,296.2,1.6941645183970002
01065,AL,Hale County,Overall,360.8,597.7,236.90000000000003,1.6565964523281598
01065,AL,Hale County,White,330.7,557.7,227.00000000000006,1.6864227396431812
01067,AL,Henry County,Black,467.7,700.6,232.90000000000003,1.4979687834081676
01067,AL,Henry County,Overall,322.5,527.9,205.39999999999998,1.6368992248062015
01067,AL,Henry County,White,309.5,541.5,232.0,1.7495961227786754
01069,AL,Houston County,Black,414.8,646.8,231.99999999999994,1.5593056894889101
01069,AL,Houston County,Overall,333.2,535.6,202.40000000000003,1.6074429771908765
01069,AL,Houston County,White,320.5,543.4,222.89999999999998,1.6954758190327612
01071,AL,Jackson County,Black,422.1,612.6,190.5,1.4513148542999288
01071,AL,Jackson County,Hispanic,,233.0,,
01071,AL,Jackson County,Overall,450.2,785.0,334.8,1.7436694802310084
01071,AL,Jackson County,White,474.3,838.8,364.49999999999994,1.7685009487666032
01073,AL,Jefferson County,Asian,91.8,93.3,1.5,1.0163398692810457
01073,AL,Jefferson County,Black,359.1,613.9,254.79999999999995,1.7095516569200777
01073,AL,Jefferson County,Hispanic,90.2,144.5,54.3,1.6019955654101996
01073,AL,Jefferson County,Overall,309.1,499.2,190.09999999999997,1.6150113231963765
01073,AL,Jefferson County,White,280.5,443.5,163.0,1.5811051693404634
01075,AL,Lamar County,Black,455.7,652.0,196.3,1.4307658547289883
01075,AL,Lamar County,Overall,353.5,554.1,200.60000000000002,1.5674681753889674
01075,AL,Lamar County,White,330.3,566.5,236.2,1.7151074780502573
01077,AL,Lauderdale County,Black,410.9,553.1,142.20000000000005,1.3460696033098078
01077,AL,Lauderdale County,Overall,319.8,490.7,170.89999999999998,1.534396497811132
01077,AL,Lauderdale County,White,318.3,495.9,177.59999999999997,1.5579641847313854
01079,AL,Lawrence County,Black,408.4,673.5,265.1,1.6491185112634672
01079,AL,Lawrence County,Overall,380.1,592.7,212.60000000000002,1.5593264930281505
01079,AL,Lawrence County,White,407.3,638.9,231.59999999999997,1.5686226368769947
01081,AL,Lee County,Black,284.1,375.2,91.09999999999997,1.3206617388243576
01081,AL,Lee County,Hispanic,,154.4,,
01081,AL,Lee County,Overall,255.6,384.1,128.50000000000003,1.502738654147105
01081,AL,Lee County,White,263.2,401.0,137.8,1.5235562310030395
01083,AL,Limestone County,Asian,167.1,,,
01083,AL,Limestone County,Black,410.2,652.8,242.59999999999997,1.591418820087762
01083,AL,Limestone County,Hispanic,,90.8,,
01083,AL,Limestone County,Overall,360.0,609.7,249.70000000000005,1.6936111111111112
01083,AL,Limestone County,White,376.7,631.3,254.59999999999997,1.6758693920891956
01085,AL,Lowndes County,Black,506.0,847.4,341.4,1.6747035573122528
01085,AL,Lowndes County,Overall,440.0,683.0,243.0,1.5522727272727272
01085,AL,Lowndes County,White,314.4,525.4,211.0,1.6711195928753182
01087,AL,Macon County,Black,417.8,793.5,375.7,1.8992340832934418
01087,AL,Macon County,Overall,414.6,698.1,283.5,1.683791606367583
01087,AL,Macon County,White,383.1,523.5,140.39999999999998,1.3664839467501957
01089,AL,Madison County,Asian,168.8,183.9,15.099999999999994,1.0894549763033174
01089,AL,Madison County,Black,413.4,640.7,227.30000000000007,1.5498306724721822
01089,AL,Madison County,Hispanic,80.5,162.3,81.80000000000001,2.0161490683229815
01089,AL,Madison County,Overall,323.5,487.3,163.8,1.506336939721793
01089,AL,Madison County,White,316.9,475.1,158.20000000000005,1.4992111076049228
01091,AL,Marengo County,Black,507.1,880.1,373.0,1.7355551173338593
01091,AL,Marengo County,Overall,375.7,641.3,265.59999999999997,1.7069470322065476
01091,AL,Marengo County,White,331.5,497.0,165.5,1.4992458521870287
01093,AL,Marion County,Black,518.3,835.8,317.5,1.6125795871117115
01093,AL,Marion County,Overall,341.3,608.5,267.2,1.782888953999414
01093,AL,Marion County,White,346.2,620.7,274.50000000000006,1.7928942807625652
01095,AL,Marshall County,Asian,202.0,,,
01095,AL,Marshall County,Black,424.0,646.9,222.89999999999998,1.5257075471698112
01095,AL,Marshall County,Hispanic,194.3,155.4,-38.900000000000006,0.7997941327843541
01095,AL,Marshall County,Overall,404.8,626.2,221.40000000000003,1.5469367588932808
01095,AL,Marshall County,White,422.4,662.7,240.30000000000007,1.5688920454545456
01097,AL,Mobile County,American Indian or Alaska Native,,493.7,,
01097,AL,Mobile County,Asian,125.4,242.9,117.5,1.9370015948963317
01097,AL,Mobile County,Black,446.6,761.8,315.19999999999993,1.7057769816390504
01097,AL,Mobile County,Hispanic,85.6,180.8,95.20000000000002,2.112149532710281
